ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,CPI came down,CPI came down_lower,CPI came down_upper,FOMC Meeting,FOMC Meeting_lower,FOMC Meeting_upper,German Government sell Bitcoin,German Government sell Bitcoin_lower,German Government sell Bitcoin_upper,Held steady,Held steady_lower,Held steady_upper,Raise +25 bps,Raise +25 bps_lower,Raise +25 bps_upper,eth lauch date,eth lauch date_lower,eth lauch date_upper,halved,halved_lower,halved_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,y_moving_avg_7,y_moving_avg_14,y_moving_avg_28,y_moving_avg_90
2016-05-05T00:00:00Z,395.6623709135043,-5949.48783237474,6998.577036559619,395.6623709135043,395.6623709135043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14052947596355675,0.14052947596355675,0.14052947596355675,0.0007129040000004042,0.0007129040000004042,0.0007129040000004042,0.13981657196355635,0.13981657196355635,0.13981657196355635,0,0,0,451.26459655647744,456.62814974944604,461.5357253896395,464.2662309445001,403.14542413857026
2016-05-06T00:00:00Z,397.06248857591163,-5384.032893412738,6265.37305610684,397.06248857591163,397.06248857591163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12850740882990444,0.12850740882990444,0.12850740882990444,-0.0023763408494927715,-0.0023763408494927715,-0.0023763408494927715,0.13088374967939723,0.13088374967939723,0.13088374967939723,0,0,0,448.0879601263556,454.7878179509482,460.1281856056248,463.778513063891,405.1606229131872
2016-05-07T00:00:00Z,398.46260623831887,-5745.966267741977,6393.325069331823,398.46260623831887,398.46260623831887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11717763400749086,0.11717763400749086,0.11717763400749086,-0.004939669081780465,-0.004939669081780465,-0.004939669081780465,0.12211730308927132,0.12211730308927132,0.12211730308927132,0,0,0,445.1535116777835,452.8986422175008,458.61431340316125,463.18438820679756,407.0940516523921
2016-05-08T00:00:00Z,399.8627239007262,-5525.377364992375,6603.368238036874,399.8627239007262,399.8627239007262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11127955596200405,0.11127955596200405,0.11127955596200405,-0.0023172220537986286,-0.0023172220537986286,-0.0023172220537986286,0.11359677801580269,0.11359677801580269,0.11359677801580269,0,0,0,444.3592702621565,450.9955984821824,457.01854641300713,462.49600605195616,408.96326020765247
2016-05-09T00:00:00Z,401.26284156313346,-5593.310776107672,6337.199283873155,401.26284156313346,401.26284156313346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10749027563122984,0.10749027563122984,0.10749027563122984,0.002089829077272402,0.002089829077272402,0.002089829077272402,0.10540044655395743,0.10540044655395743,0.10540044655395743,0,0,0,444.39469500332524,449.11062213022916,455.3630928301761,461.72191387026356,410.78843298419486
2016-05-10T00:00:00Z,402.6629592255408,-5409.836838638552,6518.6334886240265,402.6629592255408,402.6629592255408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1003072533674067,0.1003072533674067,0.1003072533674067,0.002703720293995392,0.002703720293995392,0.002703720293995392,0.09760353307341131,0.09760353307341131,0.09760353307341131,0,0,0,443.05297469824694,447.2689975302308,453.66462456580723,460.8640524675404,412.55147550783965
2016-05-11T00:00:00Z,404.06307688794806,-5448.21727904248,6450.004282270594,404.06307688794806,404.06307688794806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09440322712936451,0.09440322712936451,0.09440322712936451,0.004126778613798541,0.004126778613798541,0.004126778613798541,0.09027644851556596,0.09027644851556596,0.09027644851556596,0,0,0,442.2079353099909,445.5029919477623,451.9481968925506,459.9320253926639,414.27271696792104
2016-05-12T00:00:00Z,405.46319455035535,-5734.123561996919,6944.160395445211,405.46319455035535,405.46319455035535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841959819960392,0.0841959819960392,0.0841959819960392,0.0007129040000054477,0.0007129040000054477,0.0007129040000054477,0.08348307799603374,0.08348307799603374,0.08348307799603374,0,0,0,439.6015663787736,443.8368447795189,450.23249726448245,458.92873582011947,415.931776393293
2016-05-13T00:00:00Z,406.86331221276265,-5831.995446423874,6605.828472498559,406.86331221276265,406.86331221276265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07490282534436699,0.07490282534436699,0.07490282534436699,-0.002376340849484471,-0.002376340849484471,-0.002376340849484471,0.07727916619385146,0.07727916619385146,0.07727916619385146,0,0,0,437.3385238264658,442.3012110223918,448.54451448667,457.86547270835956,417.53117319367715
2016-05-14T00:00:00Z,408.26342987517,-5536.27403551376,6289.334120085035,408.26342987517,408.26342987517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06677117423057757,0.06677117423057757,0.06677117423057757,-0.004939669081784019,-0.004939669081784019,-0.004939669081784019,0.07171084331236159,0.07171084331236159,0.07171084331236159,0,0,0,435.5236584833382,440.9255177088996,446.9120799632002,456.75488732480795,419.06008762446146
2016-05-15T00:00:00Z,409.66354753757724,-6008.469828815986,6822.675765910829,409.66354753757724,409.66354753757724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06449610951198664,0.06449610951198664,0.06449610951198664,-0.002317222053796769,-0.002317222053796769,-0.002317222053796769,0.06681333156578342,0.06681333156578342,0.06681333156578342,0,0,0,436.0852525626298,439.7435151803958,445.3695568312891,455.6171245139596,420.5397106189485
2016-05-16T00:00:00Z,411.06366519998454,-5499.352708989547,6599.491032758782,411.06366519998454,411.06366519998454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06469969732328497,0.06469969732328497,0.06469969732328497,0.0020898290772754136,0.0020898290772754136,0.0020898290772754136,0.06260986824600956,0.06260986824600956,0.06260986824600956,0,0,0,437.6593599190237,438.781324454067,443.94597329214804,454.46839309240113,421.99374093483516
2016-05-17T00:00:00Z,412.46378286239184,-6003.946740458563,7085.440912536961,412.46378286239184,412.46378286239184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06181459684181781,0.06181459684181781,0.06181459684181781,0.0027037202939918137,0.0027037202939918137,0.0027037202939918137,0.059110876547826,0.059110876547826,0.059110876547826,0,0,0,437.96006531188164,438.0537659703005,442.66138175026566,453.31774487603695,423.4060580431461
2016-05-18T00:00:00Z,413.86390052479913,-5728.719171806073,6757.918333278808,413.86390052479913,413.86390052479913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060440188211793366,0.060440188211793366,0.060440188211793366,0.004126778613799336,0.004126778613799336,0.004126778613799336,0.05631340959799403,0.05631340959799403,0.05631340959799403,0,0,0,438.8779125665849,437.5780484355282,441.5405201916452,452.18112681064537,424.79959034842943
2016-05-19T00:00:00Z,415.26401818720643,-5673.995852622724,6573.34541202711,415.26401818720643,415.26401818720643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05491379068577661,0.05491379068577661,0.05491379068577661,0.0007129040000010459,0.0007129040000010459,0.0007129040000010459,0.054200886685775565,0.054200886685775565,0.054200886685775565,0,0,0,438.06773956127324,437.3589303187424,440.5978875491307,451.0668064693851,426.15484013112706
2016-05-20T00:00:00Z,416.66413584961373,-5966.05039282626,6430.359360482425,416.66413584961373,416.66413584961373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05036679284251491,0.05036679284251491,0.05036679284251491,-0.002376340849484433,-0.002376340849484433,-0.002376340849484433,0.052743133691999344,0.052743133691999344,0.052743133691999344,0,0,0,437.6501720648567,437.4034514956555,439.85233125902363,449.9902584323242,427.47517492664394
2016-05-21T00:00:00Z,418.064253512021,-6183.276083161112,6383.613677401944,418.064253512021,418.064253512021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04695706325653397,0.04695706325653397,0.04695706325653397,-0.0049396690817875705,-0.0049396690817875705,-0.0049396690817875705,0.05189673233832154,0.05189673233832154,0.05189673233832154,0,0,0,437.6953231094806,437.71368929939007,439.3196035041448,448.9669584536531,428.7495390859107
2016-05-22T00:00:00Z,419.4643711744283,-5518.299353206643,7069.967059506508,419.4643711744283,419.4643711744283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049288453260594285,0.049288453260594285,0.049288453260594285,-0.0023172220537899055,-0.0023172220537899055,-0.0023172220537899055,0.05160567531438419,0.05160567531438419,0.05160567531438419,0,0,0,440.13912122754374,438.29281339437784,439.0181642873868,448.01835535019694,429.9991575377948
2016-05-23T00:00:00Z,420.8644888368356,-5742.018823442785,6351.669861546373,420.8644888368356,420.8644888368356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05389214586042142,0.05389214586042142,0.05389214586042142,0.002089829077272606,0.002089829077272606,0.002089829077272606,0.05180231678314881,0.05180231678314881,0.05180231678314881,0,0,0,443.545779256702,439.13373044261755,438.95752744834226,447.1603101392592,431.2473968783991
2016-05-24T00:00:00Z,422.2646064992429,-5690.404922178925,6278.500527048179,422.2646064992429,422.2646064992429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055112320700332715,0.055112320700332715,0.055112320700332715,0.002703720293994006,0.002703720293994006,0.002703720293994006,0.052408600406338705,0.052408600406338705,0.052408600406338705,0,0,0,445.536588913029,440.21609095706714,439.1349284636839,446.39977651474555,432.4761116122484
2016-05-25T00:00:00Z,423.6647241616502,-6151.754029939344,6959.853130297928,423.6647241616502,423.6647241616502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05746431867731846,0.05746431867731846,0.05746431867731846,0.004126778613798893,0.004126778613798893,0.004126778613798893,0.05333754006351957,0.05333754006351957,0.05333754006351957,0,0,0,448.0103288832135,441.52072185944274,439.54938514748545,445.748791020018,433.70676988870497
2016-05-26T00:00:00Z,425.06484182405745,-5303.966107291752,6783.703694991848,425.06484182405745,425.06484182405745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05520782603862511,0.05520782603862511,0.05520782603862511,0.0007129039999990189,0.0007129039999990189,0.0007129039999990189,0.05449492203862609,0.05449492203862609,0.05449492203862609,0,0,0,448.5317476666157,443.0155801602059,440.1872552394742,445.2098762519783,434.91673163474013
2016-05-27T00:00:00Z,426.4649594864648,-5244.092230143877,6720.370770874121,426.4649594864648,426.4649594864648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05340485093331246,0.05340485093331246,0.05340485093331246,-0.002376340849484155,-0.002376340849484155,-0.002376340849484155,0.05578119178279662,0.05578119178279662,0.05578119178279662,0,0,0,449.2402570761206,444.67130659038645,441.03737904302096,444.79094676484544,436.1063154678166
2016-05-28T00:00:00Z,427.86507714887205,-5799.8320154282055,6666.492173153853,427.86507714887205,427.86507714887205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052153814498660016,0.052153814498660016,0.052153814498660016,-0.004939669081781983,-0.004939669081781983,-0.004939669081781983,0.057093483580442,0.057093483580442,0.057093483580442,0,0,0,450.17987301294914,446.45481371945334,442.08425150942173,444.498165736311,437.26055397728885
2016-05-29T00:00:00Z,429.2651948112794,-5698.796847420457,6270.988767298032,429.2651948112794,429.2651948112794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05601052561433183,0.05601052561433183,0.05601052561433183,-0.0023172220538013066,-0.0023172220538013066,-0.0023172220538013066,0.05832774766813313,0.05832774766813313,0.05832774766813313,0,0,0,453.30856400059764,448.33616268703247,443.3144880407052,444.34202243599714,438.39733965855686
2016-05-30T00:00:00Z,430.66531247368664,-6379.4716285978,6274.916075583007,430.66531247368664,430.66531247368664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06147075576311354,0.06147075576311354,0.06147075576311354,0.0020898290772716713,0.0020898290772716713,0.0020898290772716713,0.05938092668584187,0.05938092668584187,0.05938092668584187,0,0,0,457.1386347124016,450.2779991807039,444.7058648116608,444.32591905190435,439.5367315817242
2016-05-31T00:00:00Z,432.06543013609394,-5975.313738132974,6259.375738506289,432.06543013609394,432.06543013609394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06285685213802414,0.06285685213802414,0.06285685213802414,0.0027037202939940914,0.0027037202939940914,0.0027037202939940914,0.06015313184403005,0.06015313184403005,0.06015313184403005,0,0,0,459.2237029921102,452.23330119200125,446.22469607453417,444.4430389123999,440.6560479443389
2016-06-01T00:00:00Z,433.46554779850123,-5244.015111040457,6621.643844449768,433.46554779850123,433.46554779850123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646765475246451,0.0646765475246451,0.0646765475246451,0.00412677861379845,0.00412677861379845,0.00412677861379845,0.06054976891084665,0.06054976891084665,0.06054976891084665,0,0,0,461.50060290098736,454.1604831945403,447.8406025269915,444.6905613593184,441.77331173820573
2016-06-02T00:00:00Z,434.8656654609086,-5689.378079718129,6575.293997845372,434.8656654609086,434.8656654609086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06119646906913158,0.06119646906913158,0.06119646906913158,0.0007129039999946171,0.0007129039999946171,0.0007129039999946171,0.06048356506913696,0.06048356506913696,0.06048356506913696,0,0,0,461.47790870651437,456.00993477166867,449.5127574659373,445.055322507534,442.86133232791155
2016-06-03T00:00:00Z,436.2657831233158,-5718.786111296832,7003.011252170527,436.2657831233158,436.2657831233158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575001089913194,0.0575001089913194,0.0575001089913194,-0.0023763408494799866,-0.0023763408494799866,-0.0023763408494799866,0.05987644984079939,0.05987644984079939,0.05987644984079939,0,0,0,461.3511132020898,457.74005707537856,451.2056818328825,445.52900654595305,443.91658467813096
2016-06-04T00:00:00Z,437.6659007857231,-5843.913615419142,7199.0543156642825,437.6659007857231,437.6659007857231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537215774914572,0.0537215774914572,0.0537215774914572,-0.0049396690817855365,-0.0049396690817855365,-0.0049396690817855365,0.05866124657324273,0.05866124657324273,0.05866124657324273,0,0,0,461.1780033901518,459.3112185578361,452.8830161386448,446.1013098213948,444.9200306795152
2016-06-05T00:00:00Z,439.0660184481304,-5494.380715701437,6351.922289628616,439.0660184481304,439.0660184481304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054465913293021,0.054465913293021,0.054465913293021,-0.0023172220537944436,-0.0023172220537944436,-0.0023172220537944436,0.05678313534681545,0.05678313534681545,0.05678313534681545,0,0,0,462.9801501388382,460.6928737204419,454.5145182037372,446.76634124556205,445.88671450011464
2016-06-06T00:00:00Z,440.4661361105377,-5783.746362216444,6984.080069993787,440.4661361105377,440.4661361105377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05629068256045214,0.05629068256045214,0.05629068256045214,0.0020898290772728093,0.0020898290772728093,0.0020898290772728093,0.05420085348317933,0.05420085348317933,0.05420085348317933,0,0,0,465.26027555696487,461.853108126808,456.06555365375596,447.5115405510491,446.8345067586248
2016-06-07T00:00:00Z,441.866253772945,-5498.452383726928,7244.094399128795,441.866253772945,441.866253772945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05359132627267094,0.05359132627267094,0.05359132627267094,0.0027037202939962828,0.0027037202939962828,0.0027037202939962828,0.050887605978674665,0.050887605978674665,0.050887605978674665,0,0,0,465.54645234777377,462.75635803476,457.4948296133806,448.3148790385322,447.7379201384428
2016-06-08T00:00:00Z,443.2663714353523,-5827.168631856797,7139.90869366665,443.2663714353523,443.2663714353523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05095844361353001,0.05095844361353001,0.05095844361353001,0.004126778613799245,0.004126778613799245,0.004126778613799245,0.046831664999730765,0.046831664999730765,0.046831664999730765,0,0,0,465.85453582991477,463.3783484531782,458.7694158238593,449.1594004856724,448.6138370887881
2016-06-09T00:00:00Z,444.6664890977596,-5849.254404657794,6705.576687807978,444.6664890977596,444.6664890977596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04274954888710156,0.04274954888710156,0.04274954888710156,0.0007129040000020351,0.0007129040000020351,0.0007129040000020351,0.042036644887099524,0.042036644887099524,0.042036644887099524,0,0,0,463.67578091190006,463.6923301968048,459.8511324842367,450.01919386185546,449.4333432090967
2016-06-10T00:00:00Z,446.0666067601669,-5607.563781183425,6689.276048098107,446.0666067601669,446.0666067601669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034145105890360065,0.034145105890360065,0.034145105890360065,-0.0023763408494838403,-0.0023763408494838403,-0.0023763408494838403,0.03652144673984391,0.03652144673984391,0.03652144673984391,0,0,0,461.29759828214645,463.68468520824143,460.71237114180997,450.8748750924155,450.1923546592046
2016-06-11T00:00:00Z,447.4667244225742,-5725.178925293671,6252.560037136303,447.4667244225742,447.4667244225742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025380205315305972,0.025380205315305972,0.025380205315305972,-0.00493966908178402,-0.00493966908178402,-0.00493966908178402,0.03031987439708999,0.03031987439708999,0.03031987439708999,0,0,0,458.8235217601866,463.348330689675,461.32977462375555,451.7070130665887,450.8714304771406
