ds,y,y_moving_avg_7,y_moving_avg_14,y_moving_avg_28,y_moving_avg_90
2023-11-15,36659.275658782586,36620.2490666695,36859.70434666161,36445.36423419092,33494.4401005438
2023-11-15,36536,36651.368622415925,36888.73411776279,36387.13643805672,33385.699179218675
2023-11-15,36830.75361784805,36732.44805555905,36977.507927286606,36355.082866628145,33278.306451536584
2023-11-14,36038.90127380749,36767.662719398584,36981.94855259249,36291.83814103132,33167.211641026566
2023-11-14,36103.53521645892,36917.10111799993,37099.59449335228,36248.391124663176,33066.42162687315
2023-11-13,36860.77769978943,37055.82533836418,37150.33288715891,36203.02857668793,32963.33574479518
2023-11-13,37312.5,37144.69042887045,37091.6344800311,36134.248250675046,32850.87790252921
2023-11-13,36877.112549007594,37099.15962665372,36961.9795066431,36034.69010653156,32734.580124751432
2023-11-12,37103.55603200184,37126.09961310966,36865.87575036364,35950.733872806435,32621.956661847362
2023-11-12,37077.25626472478,37222.56779901416,36720.048019124566,35877.19878626818,32510.620407085666
2023-11-11,37084.97006401695,37196.2343857864,36582.17341646196,35807.344906215134,32398.34145331538
2023-11-11,37074.60475900867,37282.08786870462,36455.2469833179,35746.32990392881,32286.00534725068
2023-11-11,37482.833333333336,37244.84043595364,36309.61651361875,35665.23092444041,32179.462059072463
2023-11-10,36993.7843844829,37038.57853119174,36135.44919680235,35567.3647040782,32068.460645871546
2023-11-10,37065.69245419917,36824.7993866325,36031.024121720235,35485.031378945365,31965.04961567359
2023-11-10,37778.833333333336,36605.65188761761,35885.53875835064,35389.76083251202,31861.500366182485
2023-11-09,36892.92237213049,36217.52823923498,35732.65780596969,35269.26626028849,31748.382003633895
2023-11-09,37685.944444444445,35968.11244713752,35601.727729470156,35190.37260414097,31645.055299766056
2023-11-09,36813.87272975184,35628.40609793117,35397.18775597408,35074.61334495915,31536.385363584344
2023-11-08,36039,35374.39259128385,35255.72426621695,34990.831561608116,31437.252256384447
2023-11-08,35497.33037256817,35232.319862412965,35176.86202131899,34932.7444100545,31348.967335749527
2023-11-08,35531.659961095036,35237.248856807986,35107.40070642001,34894.00114767796,31264.67767134385
2023-11-07,35061.967794654876,35165.425629083664,35035.591995249226,34844.343281903144,31180.18417520022
2023-11-07,35147.01182744828,35247.7873727044,35034.34955341179,34834.68371780833,31103.42231081516
2023-11-07,35308,35235.34301180279,35032.516395968305,34799.0927681048,31020.700290756802
2023-11-06,35035.7781832206,35165.969414016996,35037.41282453974,34762.78622048575,30939.21785832437
2023-11-06,35044.49089790376,35137.05594115005,35020.84533526207,34722.699810652884,30857.77451754703
2023-11-06,35531.833333333336,35121.40418022502,34999.28021135405,34683.141694369726,30775.713989706714
2023-11-05,35028.8973670248,34977.55255603204,34939.03863617049,34637.715560946344,30689.6391748919
2023-11-05,35638.5,34905.75836141479,34893.98290667341,34612.21614231913,30607.7469783229
2023-11-05,35059.901301137026,34820.91173411919,34805.87471460729,34579.932979053825,30517.38272727851
2023-11-04,34822.38481549942,34829.68978013381,34779.01747881178,34558.41034254065,30433.39779286506
2023-11-04,34833.383873152015,34908.85623506247,34752.038933944226,34544.43035236171,30357.056153302867
2023-11-03,34934.92857142857,34904.63472937409,34725.938856999266,34518.88444313468,30274.4701486065
2023-11-03,34524.87196398246,34877.156242483084,34688.62679879001,34493.58453879795,30190.973305305455
2023-11-03,34526.33800470404,34900.52471630894,34680.60158893592,34479.11334298956,30116.210442213585
2023-11-02,35044.573608930754,34882.20745193202,34653.09456855706,34374.07069182708,30043.6885379266
2023-11-02,35121.34762323944,34790.83769509539,34635.01788220486,34240.45942240584,29968.033464730437
2023-11-02,35376.55,34728.345177489755,34565.6691402413,34088.18272157585,29888.973767184165
2023-11-01,34803.833333333336,34595.22163282599,34488.159616431774,33893.32779783073,29805.83524866565
2023-11-01,34742.57916319155,34547.242984624456,34424.554286043705,33718.545592070186,29723.96211277484
2023-11-01,34688.45128076344,34500.09735509693,34367.0031773854,33553.97133624192,29641.95057927419
2023-10-31,34398.11715406562,34460.67846156289,34336.392485722215,33389.16414764322,29556.053259580127
2023-10-31,34404.98531107435,34423.981685182116,34330.449377964855,33227.94482894177,29475.654735646065
2023-10-30,34683.9,34479.19806931434,34353.991243500364,33066.37016897196,29393.062784962494
2023-10-30,34444.68518735363,34402.99310299284,34337.80320626952,32881.17065228095,29306.37685903657
2023-10-30,34467.98279592261,34381.09760003756,34336.821770779185,32704.185446999927,29222.85808635029
2023-10-29,34412.55975649885,34301.86558746295,34311.83002927009,32540.11066460586,29139.257933253826
2023-10-29,34412.519026025235,34233.90899967388,34298.542278805886,32344.840673302333,29058.815495788454
2023-10-28,34141.239719400095,34212.10650988152,34277.62509704321,32134.684824975124,28973.277507181956
2023-10-28,34791.5,34236.9170707476,34095.04681509709,31933.525013999548,28889.0081769664
